534,2670,12
535,2675,12
536,2680,12
537,2685,12
538,2690,12
539,2695,12
540,2700,12
541,2705,12
542,2710,12
543,2715,12
544,2720,12
545,2725,12
546,2730,12
547,2735,12
548,2740,12
549,2745,12
550,2750,12
551,2755,12
552,2760,12
553,2765,12
554,2770,12
555,2775,12
556,2780,12
557,2785,12
558,2790,12
559,2795,12
560,2800,12
561,2805,12
562,2810,12
563,2815,12
564,2820,12
565,2825,12
566,2830,12
567,2835,12
568,2840,12
569,2845,12
570,2850,12
571,2855,12
572,2860,12
573,2865,12
574,2870,12
575,2875,12
576,2880,12
577,2885,12
578,2890,12
579,2895,12
580,2900,12
581,2905,12
582,2910,12
583,2915,12
584,2920,12
585,2925,12
586,2930,12
587,2935,12
588,2940,12
589,2945,12
590,2950,12
591,2955,12
592,2960,12
593,2965,12
594,2970,12
595,2975,12
596,2980,12
597,2985,12
598,2990,12
599,2995,12
600,3000,12
601,3005,12
602,3010,12
603,3015,12
604,3020,12
605,3025,12
606,3030,12
607,3035,12
608,3040,12
609,3045,12
610,3050,12
611,3055,12
612,3060,12
613,3065,12
614,3070,12
615,3075,12
616,3080,12
617,3085,12
618,3090,12
619,3095,12
620,3100,12
621,3105,12
622,3110,12
623,3115,12
624,3120,12
625,3125,12
626,3130,12
627,3135,12
628,3140,12
629,3145,12
630,3150,12
631,3155,12
632,3160,12
633,3165,12
634,3170,12
635,3175,12
636,3180,12
637,3185,12
638,3190,12
639,3195,12
640,3200,12
641,3205,12
642,3210,12
643,3215,12
644,3220,12
645,3225,12
646,3230,12
647,3235,12
648,3240,12
649,3245,12
650,3250,12
651,3255,12
652,3260,12
653,3265,12
654,3270,12
655,3275,12
656,3280,12
657,3285,12
658,3290,12
659,3295,12
660,3300,12
661,3305,12
662,3310,12
663,3315,12
664,3320,12
665,3325,12
666,3330,12
667,3335,12
668,3340,12
669,3345,12
670,3350,12
671,3355,12
672,3360,12
673,3365,12
674,3370,12
675,3375,12
676,3380,12
677,3385,12
678,3390,12
679,3395,12
680,3400,12
681,3405,12
682,3410,12
683,3415,12
684,3420,12
685,3425,12
686,3430,12
687,3435,12
688,3440,12
689,3445,12
690,3450,12
691,3455,12
692,3460,12
693,3465,12
694,3470,12
695,3475,12
696,3480,12
697,3485,12
698,3490,12
699,3495,12
700,3500,12
701,3505,12
702,3510,12
703,3515,12
704,3520,12
705,3525,12
706,3530,12
707,3535,12
708,3540,12
709,3545,12
710,3550,12
711,3555,12
712,3560,12
713,3565,12
714,3570,12
715,3575,12
716,3580,12
717,3585,12
718,3590,12
719,3595,12
720,3600,12
721,3605,12
722,3610,12
723,3615,12
724,3620,12
725,3625,12
726,3630,12
727,3635,12
728,3640,12
729,3645,12
730,3650,12
731,3655,12
732,3660,12
733,3665,12
734,3670,12
735,3675,12
736,3680,12
737,3685,12
738,3690,12
739,3695,12
740,3700,12
741,3705,12
742,3710,12
743,3715,12
744,3720,12
745,3725,12
746,3730,12
747,3735,12
748,3740,12
749,3745,12
750,3750,12
751,3755,12
752,3760,12
753,3765,12
754,3770,12
755,3775,12
756,3780,12
757,3785,12
758,3790,12
759,3795,12
760,3800,12
761,3805,12
762,3810,12
763,3815,12
764,3820,12
765,3825,12
766,3830,12
767,3835,12
768,3840,12
769,3845,12
770,3850,12
771,3855,12
772,3860,12
773,3865,12
774,3870,12
775,3875,12
776,3880,12
777,3885,12
778,3890,12
779,3895,12
780,3900,12
781,3905,12
782,3910,12
783,3915,12
784,3920,12
785,3925,12
786,3930,12
787,3935,12
788,3940,12
789,3945,12
790,3950,12
791,3955,12
792,3960,12
793,3965,12
794,3970,12
795,3975,12
796,3980,12
797,3985,12
798,3990,12
799,3995,12
800,4000,12
801,4005,12
802,4010,12
803,4015,12
804,4020,12
805,4025,12
806,4030,12
807,4035,12
808,4040,12
809,4045,12
810,4050,12
811,4055,12
812,4060,12
813,4065,12
814,4070,12
815,4075,12
816,4080,12
817,4085,12
818,4090,12
819,4095,12
820,4100,12
821,4105,12
822,4110,12
823,4115,12
824,4120,12
825,4125,12
826,4130,12
827,4135,12
828,4140,12
829,4145,12
830,4150,12
831,4155,12
832,4160,12
833,4165,12
834,4170,12
835,4175,12
836,4180,12
837,4185,12
838,4190,12
839,4195,12
840,4200,12
841,4205,12
842,4210,12
843,4215,12
844,4220,12
845,4225,12
846,4230,12
847,4235,12
848,4240,12
849,4245,12
850,4250,12
851,4255,12
852,4260,12
853,4265,12
854,4270,12
855,4275,12
856,4280,12
857,4285,12
858,4290,12
859,4295,12
860,4300,12
861,4305,12
862,4310,12
863,4315,12
864,4320,12
865,4325,12
866,4330,12
867,4335,12
868,4340,12
869,4345,12
870,4350,12
871,4355,12
872,4360,12
873,4365,12
874,4370,12
875,4375,12
876,4380,12
877,4385,12
878,4390,12
879,4395,12
880,4400,12
881,4405,12
882,4410,12
883,4415,12
884,4420,12
885,4425,12
886,4430,12
887,4435,12
888,4440,12
889,4445,12
890,4450,12
891,4455,12
892,4460,12
893,4465,12
894,4470,12
895,4475,12
896,4480,12
897,4485,12
898,4490,12
899,4495,12
900,4500,12
901,4505,12
902,4510,12
903,4515,12
904,4520,12
905,4525,12
906,4530,12
907,4535,12
908,4540,12
909,4545,12
910,4550,12
911,4555,12
912,4560,12
913,4565,12
914,4570,12
915,4575,12
916,4580,12
917,4585,12
918,4590,12
919,4595,12
920,4600,12
921,4605,12
922,4610,12
923,4615,12
924,4620,12
925,4625,12
926,4630,12
927,4635,12
928,4640,12
929,4645,12
930,4650,12
931,4655,12
932,4660,12
933,4665,12
934,4670,12
935,4675,12
936,4680,12
937,4685,12
938,4690,12
939,4695,12
940,4700,12
941,4705,12
942,4710,12
943,4715,12
944,4720,12
945,4725,12
946,4730,12
947,4735,12
948,4740,12
949,4745,12
950,4750,12
951,4755,12
952,4760,12
953,4765,12
954,4770,12
955,4775,12
956,4780,12
957,4785,12
958,4790,12
959,4795,12
960,4800,12
961,4805,12
962,4810,12
963,4815,12
964,4820,12
965,4825,12
966,4830,12
967,4835,12
968,4840,12
969,4845,12
970,4850,12
971,4855,12
972,4860,12
973,4865,12
974,4870,12
975,4875,12
976,4880,12
977,4885,12
978,4890,12
979,4895,12
980,4900,12
981,4905,12
982,4910,12
983,4915,12
984,4920,12
985,4925,12
986,4930,12
987,4935,12
988,4940,12
989,4945,12
990,4950,12
991,4955,12
992,4960,12
993,4965,12
994,4970,12
995,4975,12
996,4980,12
997,4985,12
998,4990,12
999,4995,12
1000,5000,12
1001,5005,12
1002,5010,12
1003,5015,12
1004,5020,12
1005,5025,12
1006,5030,12
1007,5035,12
1008,5040,12
1009,5045,12
1010,5050,12
1011,5055,12
1012,5060,12
1013,5065,12
1014,5070,12
1015,5075,12
1016,5080,12
1017,5085,12
1018,5090,12
1019,5095,12
1020,5100,12
1021,5105,12
1022,5110,12
1023,5115,12
1024,5120,12
1025,5125,12
1026,5130,12
1027,5135,12
1028,5140,12
1029,5145,12
1030,5150,12
1031,5155,12
1032,5160,12
1033,5165,12
1034,5170,12
1035,5175,12
1036,5180,12
1037,5185,12
1038,5190,12
1039,5195,12
1040,5200,12
1041,5205,12
1042,5210,12
1043,5215,12
1044,5220,12
1045,5225,12
1046,5230,12
1047,5235,12
1048,5240,12
1049,5245,12
1050,5250,12
1051,5255,12
1052,5260,12
1053,5265,12
1054,5270,12
1055,5275,12
1056,5280,12
1057,5285,12
1058,5290,12
1059,5295,12
1060,5300,12
1061,5305,12
1062,5310,12
1063,5315,12
1064,5320,12
1065,5325,12
1066,5330,12
1067,5335,12
1068,5340,12
1069,5345,12
1070,5350,12
1071,5355,12
1072,5360,12
1073,5365,12
1074,5370,12
1075,5375,12
1076,5380,12
1077,5385,12
1078,5390,12
1079,5395,12
1080,5400,12
1081,5405,12
1082,5410,12
1083,5415,12
1084,5420,12
1085,5425,12
1086,5430,12
1087,5435,12
1088,5440,12
1089,5445,12
1090,5450,12
1091,5455,12
1092,5460,12
1093,5465,12
1094,5470,12
1095,5475,12
1096,5480,12
1097,5485,12
1098,5490,12
1099,5495,12
1100,5500,12
1101,5505,12
1102,5510,12
1103,5515,12
1104,5520,12
1105,5525,12
1106,5530,12
1107,5535,12
1108,5540,12
1109,5545,12
1110,5550,12
1111,5555,12
1112,5560,12
1113,5565,12
1114,5570,12
1115,5575,12
1116,5580,12
1117,5585,12
1118,5590,12
1119,5595,12
1120,5600,12
1121,5605,12
1122,5610,12
1123,5615,12
1124,5620,12
1125,5625,12
1126,5630,12
1127,5635,12
1128,5640,12
1129,5645,12
1130,5650,12
1131,5655,12
1132,5660,12
1133,5665,12
1134,5670,12
1135,5675,12
1136,5680,12
1137,5685,12
1138,5690,12
1139,5695,12
1140,5700,12
1141,5705,12
1142,5710,12
1143,5715,12
1144,5720,12
1145,5725,12
1146,5730,12
1147,5735,12
1148,5740,12
1149,5745,12
1150,5750,12
1151,5755,12
1152,5760,12
1153,5765,12
1154,5770,12
1155,5775,12
1156,5780,12
1157,5785,12
1158,5790,12
1159,5795,12
1160,5800,12
1161,5805,12
1162,5810,12
1163,5815,12
1164,5820,12
1165,5825,12
1166,5830,12
1167,5835,12
1168,5840,12
1169,5845,12
1170,5850,12
1171,5855,12
1172,5860,12
1173,5865,12
1174,5870,12
1175,5875,12
1176,5880,12
1177,5885,12
1178,5890,12
1179,5895,12
1180,5900,12
1181,5905,12
1182,5910,12
1183,5915,12
1184,5920,12
1185,5925,12
1186,5930,12
1187,5935,12
1188,5940,12
1189,5945,12
1190,5950,12
1191,5955,12
1192,5960,12
1193,5965,12
1194,5970,12
1195,5975,12
1196,5980,12
1197,5985,12
1198,5990,12
1199,5995,12
1200,6000,12
1201,6005,12
1202,6010,12
1203,6015,12
1204,6020,12
1205,6025,12
1206,6030,12
1207,6035,12
1208,6040,12
1209,6045,12
1210,6050,12
1211,6055,12
1212,6060,12
1213,6065,12
1214,6070,12
1215,6075,12
1216,6080,12
1217,6085,12
1218,6090,12
1219,6095,12
1220,6100,12
1221,6105,12
1222,6110,12
1223,6115,12
1224,6120,12
1225,6125,12
1226,6130,12
1227,6135,12
1228,6140,12
1229,6145,12
1230,6150,12
1231,6155,12
1232,6160,12
1233,6165,12
1234,6170,12
1235,6175,12
1236,6180,12
1237,6185,12
1238,6190,12
1239,6195,12
1240,6200,12
1241,6205,12
1242,6210,12
1243,6215,12
1244,6220,12
1245,6225,12
1246,6230,12
1247,6235,12
1248,6240,12
1249,6245,12
1250,6250,12
1251,6255,12
1252,6260,12
1253,6265,12
1254,6270,12
1255,6275,12
1256,6280,12
1257,6285,12
1258,6290,12
1259,6295,12
1260,6300,12
1261,6305,12
1262,6310,12
1263,6315,12
1264,6320,12
1265,6325,12
1266,6330,12
1267,6335,12
1268,6340,12
1269,6345,12
1270,6350,12
1271,6355,12
1272,6360,12
1273,6365,12
1274,6370,12
1275,6375,12
1276,6380,12
1277,6385,12
1278,6390,12
1279,6395,12
1280,6400,12
1281,6405,12
1282,6410,12
1283,6415,12
1284,6420,12
1285,6425,12
1286,6430,12
1287,6435,12
1288,6440,12
1289,6445,12
1290,6450,12
1291,6455,12
1292,6460,12
1293,6465,12
1294,6470,12
1295,6475,12
1296,6480,12
1297,6485,12
1298,6490,12
1299,6495,12
1300,6500,12
1301,6505,12
1302,6510,12
1303,6515,12
1304,6520,12
1305,6525,12
1306,6530,12
1307,6535,12
1308,6540,12
1309,6545,12
1310,6550,12
1311,6555,12
1312,6560,12
1313,6565,12
1314,6570,12
1315,6575,12
1316,6580,12
1317,6585,12
1318,6590,12
1319,6595,12
1320,6600,12
1321,6605,12
1322,6610,12
1323,6615,12
1324,6620,12
1325,6625,12
1326,6630,12
1327,6635,12
1328,6640,12
1329,6645,12
1330,6650,12
1331,6655,12
1332,6660,12
1333,6665,12
1334,6670,12
1335,6675,12
1336,6680,12
1337,6685,12
1338,6690,12
1339,6695,12
1340,6700,12
1341,6705,12
1342,6710,12
1343,6715,12
1344,6720,12
1345,6725,12
1346,6730,12
1347,6735,12
1348,6740,12
1349,6745,12
1350,6750,12
1351,6755,12
1352,6760,12
1353,6765,12
1354,6770,12
1355,6775,12
1356,6780,12
1357,6785,12
1358,6790,12
1359,6795,12
1360,6800,12
1361,6805,12
1362,6810,12
1363,6815,12
1364,6820,12
1365,6825,12
1366,6830,12
1367,6835,12
1368,6840,12
1369,6845,12
1370,6850,12
1371,6855,12
1372,6860,12
1373,6865,12
1374,6870,12
1375,6875,12
1376,6880,12
1377,6885,12
1378,6890,12
1379,6895,12
1380,6900,12
1381,6905,12
1382,6910,12
1383,6915,12
1384,6920,12
1385,6925,12
1386,6930,12
1387,6935,12
1388,6940,12
1389,6945,12
1390,6950,12
1391,6955,12
1392,6960,12
1393,6965,12
1394,6970,12
1395,6975,12
1396,6980,12
1397,6985,12
1398,6990,12
1399,6995,12
1400,7000,12
1401,7005,12
1402,7010,12
1403,7015,12
1404,7020,12
1405,7025,12
1406,7030,12
1407,7035,12
1408,7040,12
1409,7045,12
1410,7050,12
1411,7055,12
1412,7060,12
1413,7065,12
1414,7070,12
1415,7075,12
1416,7080,12
1417,7085,12
1418,7090,12
1419,7095,12
1420,7100,12
1421,7105,12
1422,7110,12
1423,7115,12
1424,7120,12
1425,7125,12
1426,7130,12
1427,7135,12
1428,7140,12
1429,7145,12
1430,7150,12
1431,7155,12
1432,7160,12
1433,7165,12
1434,7170,12
1435,7175,12
1436,7180,12
1437,7185,12
1438,7190,12
1439,7195,12
1440,7200,12
1441,7205,12
1442,7210,12
1443,7215,12
1444,7220,12
1445,7225,12
1446,7230,12
1447,7235,12
1448,7240,12
1449,7245,12
1450,7250,12
1451,7255,12
1452,7260,12
1453,7265,12
1454,7270,12
1455,7275,12
1456,7280,12
1457,7285,12
1458,7290,12
1459,7295,12
1460,7300,12
1461,7305,12
1462,7310,12
1463,7315,12
1464,7320,12
1465,7325,12
1466,7330,12
1467,7335,12
1468,7340,12
1469,7345,12
1470,7350,12
1471,7355,12
1472,7360,12
1473,7365,12
1474,7370,12
1475,7375,12
1476,7380,12
1477,7385,12
1478,7390,12
1479,7395,12
1480,7400,12
1481,7405,12
1482,7410,12
1483,7415,12
1484,7420,12
1485,7425,12
1486,7430,12
1487,7435,12
1488,7440,12
1489,7445,12
1490,7450,12
1491,7455,12
1492,7460,12
1493,7465,12
1494,7470,12
1495,7475,12
1496,7480,12
1497,7485,12
1498,7490,12
1499,7495,12
1500,7500,12
1501,7505,12
1502,7510,12
1503,7515,12
1504,7520,12
1505,7525,12
1506,7530,12
1507,7535,12
1508,7540,12
1509,7545,12
1510,7550,12
1511,7555,12
1512,7560,12
1513,7565,12
1514,7570,12
1515,7575,12
1516,7580,12
1517,7585,12
1518,7590,12
1519,7595,12
1520,7600,12
1521,7605,12
1522,7610,12
1523,7615,12
1524,7620,12
1525,7625,12
1526,7630,12
1527,7635,12
1528,7640,12
1529,7645,12
1530,7650,12
1531,7655,12
1532,7660,12
1533,7665,12
1534,7670,12
1535,7675,12
1536,7680,12
1537,7685,12
1538,7690,12
1539,7695,12
1540,7700,12
1541,7705,12
1542,7710,12
1543,7715,12
1544,7720,12
1545,7725,12
1546,7730,12
1547,7735,12
1548,7740,12
1549,7745,12
1550,7750,12
1551,7755,12
1552,7760,12
1553,7765,12
1554,7770,12
1555,7775,12
1556,7780,12
1557,7785,12
1558,7790,12
1559,7795,12
1560,7800,12
1561,7805,12
1562,7810,12
1563,7815,12
1564,7820,12
1565,7825,12
1566,7830,12
1567,7835,12
1568,7840,12
1569,7845,12
1570,7850,12
1571,7855,12
1572,7860,12
1573,7865,12
1574,7870,12
1575,7875,12
1576,7880,12
1577,7885,12
1578,7890,12
1579,7895,12
1580,7900,12
1581,7905,12
1582,7910,12
1583,7915,12
1584,7920,12
1585,7925,12
1586,7930,12
1587,7935,12
1588,7940,12
1589,7945,12
1590,7950,12
1591,7955,12
1592,7960,12
1593,7965,12
1594,7970,12
1595,7975,12
1596,7980,12
1597,7985,12
1598,7990,12
1599,7995,12
1600,8000,12
1601,8005,12
1602,8010,12
1603,8015,12
1604,8020,12
1605,8025,12
1606,8030,12
1607,8035,12
1608,8040,12
1609,8045,12
1610,8050,12
1611,8055,12
1612,8060,12
1613,8065,12
1614,8070,12
1615,8075,12
1616,8080,12
1617,8085,12
1618,8090,12
1619,8095,12
1620,8100,12
1621,8105,12
1622,8110,12
1623,8115,12
1624,8120,12
1625,8125,12
1626,8130,12
1627,8135,12
1628,8140,12
1629,8145,12
1630,8150,12
1631,8155,12
1632,8160,12
1633,8165,12
1634,8170,12
1635,8175,12
1636,8180,12
1637,8185,12
1638,8190,12
1639,8195,12
1640,8200,12
1641,8205,12
1642,8210,12
1643,8215,12
1644,8220,12
1645,8225,12
1646,8230,12
1647,8235,12
1648,8240,12
1649,8245,12
1650,8250,12
1651,8255,12
1652,8260,12
1653,8265,12
1654,8270,12
1655,8275,12
1656,8280,12
1657,8285,12
1658,8290,12
1659,8295,12
1660,8300,12
1661,8305,12
1662,8310,12
1663,8315,12
1664,8320,12
1665,8325,12
1666,8330,12
1667,8335,12
1668,8340,12
1669,8345,12
1670,8350,12
1671,8355,12
1672,8360,12
1673,8365,12
1674,8370,12
1675,8375,12
1676,8380,12
1677,8385,12
1678,8390,12
1679,8395,12
1680,8400,12
1681,8405,12
1682,8410,12
1683,8415,12
1684,8420,12
1685,8425,12
1686,8430,12
1687,8435,12
1688,8440,12
1689,8445,12
1690,8450,12
1691,8455,12
1692,8460,12
1693,8465,12
1694,8470,12
1695,8475,12
1696,8480,12
1697,8485,12
1698,8490,12
1699,8495,12
1700,8500,12
1701,8505,12
1702,8510,12
1703,8515,12
1704,8520,12
1705,8525,12
1706,8530,12
1707,8535,12
1708,8540,12
1709,8545,12
1710,8550,12
1711,8555,12
1712,8560,12
1713,8565,12
1714,8570,12
1715,8575,12
1716,8580,12
1717,8585,12
1718,8590,12
1719,8595,12
1720,8600,12
1721,8605,12
1722,8610,12
1723,8615,12
1724,8620,12
1725,8625,12
1726,8630,12
1727,8635,12
1728,8640,12
1729,8645,12
1730,8650,12
1731,8655,12
1732,8660,12
1733,8665,12
1734,8670,12
1735,8675,12
1736,8680,12
1737,8685,12
1738,8690,12
1739,8695,12
1740,8700,12
1741,8705,12
1742,8710,12
1743,8715,12
1744,8720,12
1745,8725,12
1746,8730,12
1747,8735,12
1748,8740,12
1749,8745,12
1750,8750,12
1751,8755,12
1752,8760,12
1753,8765,12
1754,8770,12
1755,8775,12
1756,8780,12
1757,8785,12
1758,8790,12
1759,8795,12
1760,8800,12
1761,8805,12
1762,8810,12
1763,8815,12
1764,8820,12
1765,8825,12
1766,8830,12
1767,8835,12
1768,8840,12
1769,8845,12
1770,8850,12
1771,8855,12
1772,8860,12
1773,8865,12
1774,8870,12
1775,8875,12
1776,8880,12
1777,8885,12
1778,8890,12
1779,8895,12
1780,8900,12
1781,8905,12
1782,8910,12
1783,8915,12
1784,8920,12
1785,8925,12
1786,8930,12
1787,8935,12
1788,8940,12
1789,8945,12
1790,8950,12
1791,8955,12
1792,8960,12
1793,8965,12
1794,8970,12
1795,8975,12
1796,8980,12
1797,8985,12
1798,8990,12
1799,8995,12
1800,9000,12
1801,9005,12
1802,9010,12
1803,9015,12
1804,9020,12
1805,9025,12
1806,9030,12
1807,9035,12
1808,9040,12
1809,9045,12
1810,9050,12
1811,9055,12
1812,9060,12
1813,9065,12
1814,9070,12
1815,9075,12
1816,9080,12
1817,9085,12
1818,9090,12
1819,9095,12
1820,9100,12
1821,9105,12
1822,9110,12
1823,9115,12
1824,9120,12
1825,9125,12
1826,9130,12
1827,9135,12
1828,9140,12
1829,9145,12
1830,9150,12
1831,9155,12
1832,9160,12
1833,9165,12
1834,9170,12
1835,9175,12
1836,9180,12
1837,9185,12
1838,9190,12
1839,9195,12
1840,9200,12
1841,9205,12
1842,9210,12
1843,9215,12
1844,9220,12
1845,9225,12
1846,9230,12
1847,9235,12
1848,9240,12
1849,9245,12
1850,9250,12
1851,9255,12
1852,9260,12
1853,9265,12
1854,9270,12
1855,9275,12
1856,9280,12
1857,9285,12
1858,9290,12
1859,9295,12
1860,9300,12
1861,9305,12
1862,9310,12
1863,9315,12
1864,9320,12
1865,9325,12
1866,9330,12
1867,9335,12
1868,9340,12
1869,9345,12
1870,9350,12
1871,9355,12
1872,9360,12
1873,9365,12
1874,9370,12
1875,9375,12
1876,9380,12
1877,9385,12
1878,9390,12
1879,9395,12
1880,9400,12
1881,9405,12
1882,9410,12
1883,9415,12
1884,9420,12
1885,9425,12
1886,9430,12
1887,9435,12
1888,9440,12
1889,9445,12
1890,9450,12
1891,9455,12
1892,9460,12
1893,9465,12
1894,9470,12
1895,9475,12
1896,9480,12
1897,9485,12
